title,genres,prediction
"Gambler, The (Játékos, A) (1997)",Drama,4.327025267570564
Thrilla in Manila (1975),Documentary,4.326107480630997
Olive Kitteridge (2014),Drama,4.326053806470682
New York Doll (2005),Documentary,4.326015642529143
Revanche (2008),Crime|Drama|Romance,4.325482136003517
Raw Deal (1948),Film-Noir,4.325018200279025
Gangs of Wasseypur (2012),Crime|Drama,4.324899137801182
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,4.3248180905109495
Carrie (1952),Drama|Romance,4.324732609783512
Smiley's People (1982),Drama|Mystery,4.324679435423244
Beautiful Boxer (2003),Action|Drama,4.324405217399121
Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,4.324214072955506
Defendor (2009),Comedy|Crime|Drama,4.324009011725818
Pride and Glory (2008),Crime|Drama,4.324001523087944
Winchester '73 (1950),Western,4.323947189466386
Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,4.323906725222701
Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,4.323752420725344
Taxi to the Dark Side (2007),Documentary,4.3233633787136405
"Razor's Edge, The (1946)",Drama,4.323352843377845
Dead Man (1995),Drama|Mystery|Western,4.323268055593525
"White Stripes Under Great White Northern Lights, The (2009)",Documentary,4.323146335037018
Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,4.323130900990352
TT3D: Closer to the Edge (2011),Documentary,4.323127300712336
"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,4.321743650716272
Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,4.321632368560952
Eden Lake (2008),Horror|Thriller,4.321161125584337
Defiance (2008),Drama|Thriller|War,4.320565028685569
"Trip, The (2010)",Comedy|Drama,4.320300490604304
Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan) (2012),Action|Drama,4.320085395201766
Matchstick Men (2003),Comedy|Crime|Drama,4.319758325958921
The Count of Monte Cristo (1934),Action|Adventure|Drama|Romance|Thriller,4.319189673658708
"Professionals, The (1966)",Western,4.319186252904978
Species (1995),Horror|Sci-Fi,4.318376051458902
Taking Chance (2009),Drama|War,4.318227235461811
"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",Action|Adventure|Comedy|Crime|Drama,4.318088635236334
Trade (2007),Crime|Drama|Thriller,4.316895061752983
Joy Ride (2001),Adventure|Thriller,4.316835207708739
Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,4.316404366927092
Underworld (1927),Crime|Drama|Film-Noir,4.316328741687476
Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,4.315974254804182
For All Mankind (1989),Documentary,4.315883547034451
Le Mans (1971),Action|Adventure,4.315883194774051
Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,4.315837490783949
Teddy Bear (Mis) (1981),Comedy|Crime,4.315561150531597
French Connection II (1975),Action|Crime|Drama|Thriller,4.3153725959644245
Byzantium (2012),Drama|Fantasy|Thriller,4.31529176846359
"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.315143432137186
Red Heat (1988),Action,4.3149876394348015
Lemmy (2010),Documentary,4.3144602725702415
"Year of the Hare, The (Jäniksen vuosi) (1977)",Drama|Romance,4.314438595591203
Our Folks (Sami swoi) (1967),Comedy,4.313891240731687
Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,4.313834771032692
"Gambler, The (1974)",Drama,4.31382308505317
Jerusalema (Gangster's Paradise: Jerusalema) (2008),Action|Crime|Drama,4.313725544038048
Brainstorm (1983),Sci-Fi|Thriller,4.313411960221872
Marathon Man (1976),Crime|Drama|Thriller,4.313248433524271
Jacob's Ladder (1990),Horror|Mystery,4.312788680314333
"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,4.31267327662294
Shoot to Kill (1988),Action|Adventure,4.312648245039818
Beneath the Planet of the Apes (1970),Action|Sci-Fi,4.3126132879223755
Blow Out (1981),Mystery|Thriller,4.312334728484803
Unstoppable (2010),Action|Drama|Thriller,4.311765346921084
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,4.3117477469255485
All the President's Men (1976),Drama|Thriller,4.311657814611149
Bill Bailey: Tinselworm (2008),Comedy|Documentary,4.3116490253232485
"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,4.311618901756773
Small Faces (1996),Drama,4.311577033577121
House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,4.311465999668369
Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,4.311136207811848
Objectified (2009),Documentary,4.310730705054376
Quo Vadis (1951),Drama|Romance,4.310566778372452
No Man's Land (2001),Drama|War,4.310226638841117
Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller,4.310168615801849
"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,4.31015517469505
Justice League: Doom (2012) ,Action|Animation|Fantasy,4.309999804477736
Demolition Man (1993),Action|Adventure|Sci-Fi,4.309405430335806
Arbitrage (2012),Drama|Thriller,4.309180105427569
"Hot Rock, The (1972)",Comedy|Crime,4.3091507654743095
Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,4.308910284649148
"Devil's Double, The (2011)",Action|Drama,4.3088899789373905
Arlington Road (1999),Thriller,4.308818848554501
"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,4.30873822548323
Bullet in the Head (1990),Action|Drama|War,4.308712606460706
Bullhead (Rundskop) (2011),Crime|Drama,4.308579677645143
Boogie Nights (1997),Drama,4.308348075151855
In the Realms of the Unreal (2004),Animation|Documentary,4.308339297437492
Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,4.30803747025897
Bitter Moon (1992),Drama|Film-Noir|Romance,4.30784868340901
Thesis (Tesis) (1996),Drama|Horror|Thriller,4.307703396800063
Sorcerer (1977),Action|Thriller,4.307361443948489
"U.S. vs. John Lennon, The (2006)",Documentary,4.306823282451832
Blue Ruin (2013),Thriller,4.306711454114838
Sholay (1975),Action|Adventure|Comedy|Musical|Romance|Thriller,4.306336311154373
2010: The Year We Make Contact (1984),Sci-Fi,4.306215869313482
Brüno (Bruno) (2009),Comedy,4.305519594510781
Style Wars (1983),Documentary,4.305341515687056
"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,4.3053125403579955
Severance (2006),Comedy|Horror|Thriller,4.305184965223794
Fermat's Room (La habitación de Fermat) (2007),Mystery|Thriller,4.3045589718364745
"Simpsons Movie, The (2007)",Animation|Comedy,4.304516635813948
"Cocoanuts, The (1929)",Comedy|Musical,4.304500175023669
42 (2013),Drama,4.304344762390654
In Harm's Way (1965),Drama|War,4.304200759779365
Batman Returns (1992),Action|Crime,4.304174273421857
Babylon 5: The River of Souls (1998),Drama|Sci-Fi,4.30411481071795
Ju-on: The Grudge (2002),Horror,4.303947981159807
K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,4.303756881769786
"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,4.303703378882338
All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,4.303632691051886
"Rape of Europa, The (2006)",Documentary,4.303570421320321
Wait Until Dark (1967),Drama|Thriller,4.303460435876765
Cemetery Man (Dellamorte Dellamore) (1994),Horror,4.303448696914188
Riding Giants (2004),Documentary,4.303370995145685
The Interview (2014),Action|Comedy,4.303261281947944
"Taste of Tea, The (Cha no aji) (2004)",Comedy|Drama,4.302811179996807
Dilwale Dulhania Le Jayenge (1995),Comedy|Musical|Romance,4.302566800744441
"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,4.30226062490882
It (1990),Drama|Fantasy|Horror|Mystery|Thriller,4.302175482855025
Changeling (2008),Crime|Drama|Mystery,4.302039552333859
Ill Manors (2012),Crime|Drama,4.301674356311054
THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,4.301570732384002
Léolo (1992),Comedy|Drama,4.301397009441127
Inferno (1980),Horror,4.301228400658381
Death Race (2008),Action|Adventure|Sci-Fi|Thriller,4.300976082115467
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,4.300374133297915
Children Underground (2001),Documentary,4.3002344959605106
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,4.299970316296956
Wild Things (1998),Crime|Drama|Mystery|Thriller,4.299896192254577
"Manchurian Candidate, The (1962)",Crime|Thriller|War,4.299466186498687
Soldier (1998),Action|Sci-Fi|War,4.299434750670766
Hellbound: Hellraiser II (1988),Horror,4.2993611173097666
"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,4.299177100674251
"Blues Brothers, The (1980)",Action|Comedy|Musical,4.299155095559697
Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi,4.298982748046671
Rope (1948),Crime|Drama|Thriller,4.298769479885722
Twelve and Holding (2005),Drama,4.298307631515089
Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,4.298244985950489
Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,4.298186254541135
Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,4.298144086576113
Brick (2005),Crime|Drama|Film-Noir|Mystery,4.297609078730638
"View to a Kill, A (1985)",Action|Adventure|Thriller,4.297360028459565
"Dam Busters, The (1955)",Action|Drama|War,4.2971808194981485
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,4.297068776005164
"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller,4.296928027370704
Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,4.296627253438789
"Puppet Masters, The (1994)",Horror|Sci-Fi,4.296603635833355
"Hate (Haine, La) (1995)",Crime|Drama,4.296481637310218
Big Wednesday (1978),Comedy|Drama,4.296411729820095
Being Elmo: A Puppeteer's Journey (2011),Documentary,4.296295313716108
"Grey, The (2012)",Action|Drama,4.296287570742817
"Ides of March, The (2011)",Drama,4.296035761311645
A Most Violent Year (2014),Action|Crime|Drama|Thriller,4.295274279816806
Jab We Met (2007),Comedy|Drama|Romance,4.295134996110973
Submarino (2010),Drama,4.295070300253066
Killer Elite (2011),Action|Thriller,4.294955931830078
Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,4.294631312518764
Star Wreck: In the Pirkinning (2005),Action|Comedy|Sci-Fi,4.294603422422221
Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime,4.294601122687265
Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,4.294553505593115
Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,4.29450892122167
"Time Machine, The (1960)",Action|Adventure|Sci-Fi,4.293896424406279
Hearts and Minds (1996),Drama,4.2937860352257315
Saw VI (2009),Crime|Horror|Mystery|Thriller,4.2937320154492316
Colors (1988),Action|Crime|Drama,4.293656836964004
Sidewalls (Medianeras) (2011),Drama,4.293622970560423
Undisputed (2002),Drama,4.293135881585079
Klown: The Movie (Klovn) (2010),Comedy,4.293080582696369
Behind Enemy Lines (2001),Action|Drama|War,4.2930220809580275
Creepshow (1982),Horror,4.292816021457165
Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,4.2927048080550065
"World's End, The (2013)",Action|Comedy|Sci-Fi,4.292673239582852
"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,4.2926468109927285
Finder's Fee (2001),Drama|Thriller,4.2925640558246965
"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,4.292301942481734
Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,4.292290011238608
Rare Birds (2001),Comedy|Drama,4.292045823781659
Dead Presidents (1995),Action|Crime|Drama,4.291756288072932
"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,4.2916927079904115
Life in a Day (2011),Documentary|Drama,4.291609924081019
"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,4.291136760658403
Primal Fear (1996),Crime|Drama|Mystery|Thriller,4.291003753493886
"Sand Pebbles, The (1966)",Drama|Romance|War,4.290976293398591
"Changeling, The (1980)",Horror|Mystery|Thriller,4.290384244009529
Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi,4.289942254958137
It's A Wonderful World (1939),Comedy|Crime|Romance,4.289939925459775
Scratch (2001),Documentary,4.2897952432137565
Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,4.289432712906789
"Boys, The (1998)",Drama,4.289374192310051
Nixon (1995),Drama,4.288748750035841
Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,4.288461338362478
Animal Kingdom (2010),Crime|Drama,4.28824480834965
Killer (Bulletproof Heart) (1994),Drama|Thriller,4.2880019837597825
Dead of Night (1945),Horror|Mystery,4.287631320848318
Breach (2007),Drama|Thriller,4.287509657934473
"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery,4.28727012562968
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,4.287144722934335
Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,4.287010669923982
Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,4.286967351727123
Azumi (2003),Action|Adventure|Drama|Thriller,4.286787452199922
"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",Drama,4.286288862351009
"Odessa File, The (1974)",Thriller,4.286158662311864
Client 9: The Rise and Fall of Eliot Spitzer (2010),Documentary,4.285953296867445
Walk on Water (2004),Drama|Thriller,4.285695838440123
Khartoum (1966),Action|Adventure|Drama|War,4.285659183104084
Bad Day at Black Rock (1955),Drama|Thriller|Western,4.285564883973114
"In-Laws, The (1979)",Action|Comedy,4.285119596500636
Half Baked (1998),Comedy,4.285012202715658
"Walking Dead, The (1995)",Drama|War,4.284893304486577
Shinobi: Heart Under Blade (2005),Action|Drama|Fantasy|Romance,4.284740242383206
If I Stay (2014),Drama,4.284186852435408
Forbidden Planet (1956),Drama|Sci-Fi,4.284173174817116
From Beyond (1986),Horror|Sci-Fi,4.284123844719024
"Third Man, The (1949)",Film-Noir|Mystery|Thriller,4.2839261974904765
"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,4.282919847413066
Bubba Ho-tep (2002),Comedy|Horror,4.282636430431062
Gimme Shelter (1970),Documentary,4.282141856607698
Halloween II (1981),Horror,4.281913234127796
11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,4.281798800761276
You Kill Me (2007),Comedy|Crime|Thriller,4.281766701729116
In a Better World (Hævnen) (2010),Drama,4.281569831849719
Fail-Safe (1964),Drama|Thriller|War,4.281461449659585
Lonely Are the Brave (1962),Drama|Western,4.281086255841278
Memphis Belle (1990),Action|Drama|War,4.281084085710091
Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,4.28062346946961
Warlock (1989),Action|Horror,4.280335410824215
Filth (2013),Comedy|Crime|Drama,4.280201717411957
Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,4.280137479189142
"Alamo, The (1960)",Action|Drama|War|Western,4.280022568227389
At Close Range (1986),Crime|Drama,4.279990404497658
"Triumph of the Nerds, The: The Rise of Accidental Empires (1996)",Documentary,4.279978284346823
Sink the Bismark! (1960),Action|Drama|War,4.279565257492079
Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,4.27953901024925
Blazing Saddles (1974),Comedy|Western,4.279223190032544
Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,4.279183082269481
Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,4.278879007664964
12:01 (1993),Comedy|Romance|Sci-Fi|Thriller,4.2786014531579255
Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,4.277635383236089
"Hunter, The (2011)",Drama,4.2775740727672344
Step Into Liquid (2002),Documentary,4.277213276111223
Cheech and Chong's Up in Smoke (1978),Comedy,4.276866712100961
Fubar (2002),Comedy,4.276826322472035
"Debt, The (2007)",Thriller,4.276752421508698
Clerks II (2006),Comedy,4.276704691065298
Conan the Destroyer (1984),Action|Adventure|Fantasy,4.276665200964974
"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy,4.276639177041146
"Fog, The (1980)",Horror,4.276372669979182
"Fighting Sullivans, The (Sullivans, The) (1944)",Drama,4.2760513224095416
The Lunchbox (2013),Drama|Romance,4.276041216087497
"Snow Walker, The (2003)",Adventure|Drama,4.275820904413754
This Is Spinal Tap (1984),Comedy,4.275746007748319
"Act of Killing, The (2012)",Documentary,4.275339431605266
Catwalk (1996),Documentary,4.2752312734985125
Extreme Prejudice (1987),Action,4.275158708062559
"Wind That Shakes the Barley, The (2006)",Drama|War,4.275089490411906
Spy Game (2001),Action|Crime|Drama|Thriller,4.274976158826954
Paradise Lost 3: Purgatory (2011),Documentary,4.274966654909045
1984 (1956),Drama|Sci-Fi,4.274805703951838
"Ambassador, The (Ambassadøren) (2011)",Documentary,4.27410676870502
Tyson (2008),Documentary,4.273937735098901
Thank You for Smoking (2006),Comedy|Drama,4.273719057184408
Need for Speed (2014),Action|Crime|Drama|IMAX,4.273651213234007
Panther (1995),Drama,4.273558515449548
Clockers (1995),Crime|Drama|Mystery,4.273522555296445
"Frighteners, The (1996)",Comedy|Horror|Thriller,4.273083950205105
Crime Story (Zhong an zu) (1993),Action|Crime|Drama,4.273018639702592
"Dylan Moran: Like, Totally (2006)",Comedy,4.273002038152799
"Bridge at Remagen, The (1969)",Action|War,4.2729555564717865
"Big Heat, The (1953)",Drama|Film-Noir,4.272840424392621
"Ballad of Cable Hogue, The (1970)",Comedy|Western,4.27264019566249
"Cowboys, The (1972)",Western,4.272309850173372
PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,4.272058887771598
Crash (1996),Drama|Thriller,4.271861996216176
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,4.271784676964616
To Hell and Back (1955),Action|Drama|War,4.271472737488873
Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,4.271092842896729
Ran (1985),Drama|War,4.270931958743687
"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,4.270904777588824
Sin Nombre (2009),Crime|Drama|Thriller,4.270842419389761
"Brood, The (1979)",Horror,4.2707373179367405
"Like Father, Like Son (Soshite chichi ni naru) (2013)",Drama,4.270191702067592
Ai Weiwei: Never Sorry (2012),Documentary,4.270063437861766
On Any Sunday (1971),Documentary,4.270016982969979
Disconnect (2012),Drama|Thriller,4.269994028482005
"Tuskegee Airmen, The (1995)",Drama|War,4.2697748008253615
King's Game (Kongekabale) (2004),Thriller,4.269441018710563
How to Make Money Selling Drugs (2013),Documentary,4.269115127913731
Cannibal Holocaust (1980),Horror,4.269017594585041
Song of the Sea (2014),Animation|Children|Fantasy,4.268957142769347
"Perfect World, A (1993)",Crime|Drama|Thriller,4.268924848296743
"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,4.268879715924459
Real Steel (2011),Action|Drama|Sci-Fi|IMAX,4.268679081153769
Friday (1995),Comedy,4.268380825865565
Anchorman 2: The Legend Continues (2013),Comedy,4.268134368796734
EuroTrip (2004),Adventure|Comedy,4.268127297036777
Back to School (1986),Comedy,4.268101959390544
I Am David (2003),Drama,4.268034972419315
High Noon (1952),Drama|Western,4.26795925017428
King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,4.267907338403267
Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,4.267792043178247
West of Memphis (2012),Documentary,4.267766012967466
"Haunting, The (1963)",Horror|Thriller,4.2677239154461555
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,4.267723765502757
"Boy Named Charlie Brown, A (1969)",Animation|Children|Comedy|Drama,4.267682869939399
Message to Love: The Isle of Wight Festival (1996),Documentary,4.267327622479164
Winnie the Pooh and the Honey Tree (1966),Animation|Children,4.267189384443929
"Pit and the Pendulum, The (1961)",Horror,4.2669331861088144
Joyeux Noël (Merry Christmas) (2005),Drama|War,4.266914493503208
"Dogs of War, The (1980)",Drama|War,4.26680112367212
Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,4.266702514085781
"Enemies of Reason, The (2007)",Documentary,4.266561340430356
Miracle (2004),Drama,4.266462805271904
Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,4.2662090743009555
"Doulos, Le (1962)",Crime|Thriller,4.2658477113530004
Easy Money (1983),Comedy,4.265580797686263
Shoah (1985),Documentary|War,4.265553021353907
"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy|Drama,4.265524723060827
Why We Fight (2005),Documentary,4.265488279246525
"Curse of Frankenstein, The (1957)",Horror,4.265335018235407
"Man Called Horse, A (1970)",Adventure|Drama|Western,4.26530684986604
Henry Fool (1997),Comedy|Drama,4.265130804962951
"Mummy, The (1932)",Horror|Romance,4.2648650859948365
Presumed Innocent (1990),Crime|Drama|Thriller,4.264767998323749
Somebody is Waiting (1996),Drama,4.264686929259232
Shackleton's Antarctic Adventure (2001),Documentary|IMAX,4.26440954934687
Lee Daniels' The Butler (2013),Drama,4.2637650799681825
Due Date (2010),Comedy,4.263747627336103
Opera (1987),Crime|Horror|Mystery,4.263219564120355
"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,4.263116175526742
"Greatest Game Ever Played, The (2005)",Drama,4.263006422858093
Red (2008),Drama|Thriller,4.2627027421897274
"Topo, El (1970)",Fantasy|Western,4.2622040168399975
U-571 (2000),Action|Thriller|War,4.262043328512315
"Private Eyes, The (1981)",Comedy|Mystery,4.261715866459831
Match Point (2005),Crime|Drama|Romance,4.261694827498747
Maelström (2000),Drama|Romance,4.261395937688734
John Dies at the End (2012),Comedy|Fantasy|Horror,4.261076470024527
Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,4.260929712355988
3000 Miles to Graceland (2001),Action|Thriller,4.260760330228225
Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,4.260617931155835
Middle Men (2010),Comedy|Crime|Drama,4.2602267175756925
Patton Oswalt: No Reason to Complain (2004),Comedy,4.260220098125979
"Giant Mechanical Man, The (2012)",Comedy|Drama|Romance,4.260218536199552
Come and See (Idi i smotri) (1985),Drama|War,4.260127182950608
Pickpocket (1959),Crime|Drama,4.259757153624202
Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,4.259748765708291
Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,4.258874966191332
Heima (2007),Documentary,4.258642188848911
Apollo 13: To the Edge and Back (1994),Documentary,4.258626343790094
Lifted (2006),Animation|Comedy|Sci-Fi,4.258442064318896
Deep Rising (1998),Action|Horror|Sci-Fi,4.258171419900828
Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,4.257784310295174
Johnny Got His Gun (1971),Drama|War,4.2577385969182355
"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,4.257686080593371
Frankenstein (1931),Drama|Horror|Sci-Fi,4.257521287974757
Ulysses (Ulisse) (1954),Adventure,4.25739621639833
Martyrs (2008),Horror,4.257270559428609
Mystery Team (2009),Comedy|Crime|Mystery,4.257261017425132
Mondo (1996),Drama,4.257048349699642
"Jackal, The (1997)",Action|Thriller,4.257009283455389
Between the Folds (2008),Documentary,4.256769075700708
Pride (2014),Comedy|Drama,4.256682557414244
Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,4.2565337841914745
City of Industry (1997),Crime|Thriller,4.2563777180265046
Them! (1954),Horror|Sci-Fi|Thriller,4.256350579609571
Monsters (2010),Drama|Sci-Fi,4.256002450858538
Midnight Express (1978),Drama,4.255876967793906
"Last Hangman, The (Pierrepoint) (2005)",Drama,4.255722492642414
Dark Blue (2003),Action|Crime|Drama|Thriller,4.255703095439114
Death at a Funeral (2007),Comedy,4.255452555841597
Land and Freedom (Tierra y libertad) (1995),Drama|War,4.255310600276639
Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,4.254932959694413
White Dog (1982),Drama|Horror|Thriller,4.254914119261715
House of Games (1987),Crime|Film-Noir|Mystery|Thriller,4.2546274038252
"Collector, The (1965)",Drama|Horror|Thriller,4.254279912668414
Snow Angels (2007),Drama,4.254242761347886
"Boys from Brazil, The (1978)",Action|Mystery|Thriller,4.2540428266861845
"General, The (1998)",Crime,4.253999857006715
Unmade Beds (1997),Documentary,4.253614976217756
"Skin I Live In, The (La piel que habito) (2011)",Drama,4.252584695430953
One Day in September (1999),Documentary,4.252423987716655
Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,4.252095764373127
Split Second (1992),Action|Sci-Fi|Thriller,4.252002301585845
Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,4.2516479509788665
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,4.251435051784426
Dark City (1950),Crime|Drama|Film-Noir|Mystery,4.251271536352764
Deep Blue (2003),Documentary,4.251177995969033
Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,4.251135570915679
Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,4.250774298559112
Young Guns (1988),Action|Comedy|Western,4.250722095151616
Red Dog (2011),Comedy|Drama|Romance,4.250273202186042
"Midnight Clear, A (1992)",Drama|War,4.250208004257857
Kanal (1957),Drama|War,4.250150364546563
"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,4.249763591503468
"Mummy, The (1959)",Horror,4.249538587539308
"Parallax View, The (1974)",Thriller,4.2493261742627695
Wings (1927),Action|Drama|Romance|War,4.249295752969526
"Hidden Face, The (La cara oculta) (2011)",Thriller,4.249267291642116
Cobra (1986),Action|Crime,4.249221761711889
Touching the Void (2003),Adventure|Documentary,4.249203955424511
Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,4.249180943688488
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,4.249168019889343
"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy,4.248887931677588
Gaslight (1940),Mystery|Thriller,4.248717733043801
Gangster Squad (2013),Action|Crime|Drama,4.248626039706388
"Strangers, The (2008)",Horror|Thriller,4.248532784810634
Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,4.248307313659009
Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,4.24818246193245
"Normal Heart, The (2014)",Drama,4.248000042160376
Road House (1989),Action|Drama,4.247999242398893
Mean Creek (2004),Drama|Thriller,4.247955935828334
Geri's Game (1997),Animation|Children,4.247853433796994
"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,4.247711849459074
Sleuth (1972),Comedy|Mystery|Thriller,4.247507770108362
New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,4.246758093961265
Project X (2012),Comedy,4.2465890849745005
My Flesh and Blood (2003),Documentary,4.246422636498512
"Recruit, The (2003)",Action|Thriller,4.246386653697167
Cinemania (2002),Documentary,4.246377700068112
Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,4.246296713228423
Pi (1998),Drama|Sci-Fi|Thriller,4.246160127495113
Public Enemies (2009),Crime|Drama|Thriller,4.245685976701004
"Messenger, The (2009)",Drama|Romance|War,4.2454658537613685
