title,genres,predicted_rating
District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,0.356265064
Johnny English Reborn (2011),Adventure|Comedy|Thriller,0.355950411
Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,0.355948094
War of the Worlds (2005),Action|Sci-Fi,0.355308714
Going the Distance (2010),Comedy|Romance,0.355134916
Superhero Movie (2008),Action|Comedy|Sci-Fi,0.354704153
Black Knight (2001),Adventure|Comedy|Fantasy,0.354525856
Amour (2012),Drama|Romance,0.353642877
Step Up 2 the Streets (2008),Drama|Musical|Romance,0.353565629
"Ladykillers, The (2004)",Comedy|Crime,0.35323394
Bad Words (2013),Comedy,0.353100035
Rock of Ages (2012),Comedy|Drama|Musical|IMAX,0.353067386
"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,0.353025122
R.I.P.D. (2013),Action|Comedy|Fantasy,0.352951156
Barbershop (2002),Comedy,0.352517703
Gulliver's Travels (2010),Adventure|Comedy|Fantasy,0.352274455
Jonah Hex (2010),Action|Drama|Thriller|Western,0.351403445
Chaos Theory (2007),Comedy|Drama|Romance,0.350423059
Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,0.350355878
Frances Ha (2012),Comedy|Drama,0.349441549
RV (2006),Adventure|Children|Comedy,0.349339733
My Best Friend's Wedding (1997),Comedy|Romance,0.349267361
Kill the Irishman (2011),Action|Crime,0.349244319
Drillbit Taylor (2008),Comedy,0.348906187
In the Company of Men (1997),Comedy|Drama,0.348772605
Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,0.348749719
Dragon: The Bruce Lee Story (1993),Action|Drama,0.348298491
"Sweetest Thing, The (2002)",Comedy|Romance,0.347810261
Awake (2007),Drama|Thriller,0.346995696
Battlefield Earth (2000),Action|Sci-Fi,0.346942
Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,0.346873356
"Nines, The (2007)",Drama|Mystery,0.346802038
Keeping the Faith (2000),Comedy|Drama|Romance,0.346643776
Who Killed the Electric Car? (2006),Documentary,0.346322968
Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,0.346306361
Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,0.345989119
Sister Act 2: Back in the Habit (1993),Comedy,0.34578011
From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,0.34561014
Rumor Has It... (2005),Comedy|Drama|Romance,0.345436487
House of Wax (2005),Horror|Thriller,0.344531355
"Addams Family, The (1991)",Children|Comedy|Fantasy,0.344303471
Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,0.344244105
Mad Max (1979),Action|Adventure|Sci-Fi,0.344189363
"Giver, The (2014)",Drama|Sci-Fi,0.344122005
On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,0.343377135
August: Osage County (2013),Comedy|Drama,0.343194886
"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,0.343130263
Pirates of Silicon Valley (1999),Documentary|Drama,0.342822792
"War Room, The (1993)",Documentary,0.342371017
Hesher (2010),Drama,0.341815616
High School Musical (2006),Children|Comedy|Drama|Musical|Romance,0.341310398
Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,0.341066697
Malcolm X (1992),Drama,0.340415914
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,0.340244175
Lakeview Terrace (2008),Drama|Thriller,0.339975548
Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,0.339938971
Bronson (2009),Action|Comedy|Drama|Thriller,0.339785932
Burlesque (2010),Drama|Musical|Romance,0.339607945
"Last Kiss, The (2006)",Comedy|Drama,0.339562214
"Little Rascals, The (1994)",Children|Comedy,0.339313211
Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,0.339201155
"Birds, The (1963)",Horror|Thriller,0.338664798
"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,0.338623874
"Thin Red Line, The (1998)",Action|Drama|War,0.338531994
Need for Speed (2014),Action|Crime|Drama|IMAX,0.337547827
Brooklyn's Finest (2010),Crime|Drama|Thriller,0.337461688
Edward Scissorhands (1990),Drama|Fantasy|Romance,0.336659294
"Runaways, The (2010)",Drama|Musical,0.336434026
Final Destination 5 (2011),Horror|Thriller|IMAX,0.336067891
You Don't Know Jack (2010),Drama,0.336067641
Anna Karenina (2012),Drama,0.335971423
Monster (2003),Crime|Drama,0.33596148
Uncle Buck (1989),Comedy,0.335926428
"Streetcar Named Desire, A (1951)",Drama,0.335344004
Adam (2009),Drama|Romance,0.335213311
Vacancy (2007),Horror|Thriller,0.335086762
Duplex (2003),Comedy|Crime,0.334831136
City of Angels (1998),Drama|Fantasy|Romance,0.334164974
Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,0.333451507
"Good Morning, Vietnam (1987)",Comedy|Drama|War,0.332904347
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,0.33282915
Wanderlust (2012),Comedy,0.33253556
"Girl, Interrupted (1999)",Drama,0.332505441
Hart's War (2002),Drama|War,0.332475515
Stop Making Sense (1984),Documentary|Musical,0.332202286
Evil Dead (2013),Horror,0.331955679
Never Back Down (2008),Action,0.331914166
Grumpy Old Men (1993),Comedy,0.331725089
Disconnect (2012),Drama|Thriller,0.331200545
Halloween (2007),Horror,0.331045005
Superman (1978),Action|Adventure|Sci-Fi,0.330989381
"Illusionist, The (L'illusionniste) (2010)",Animation,0.330966394
"New Guy, The (2002)",Comedy,0.330695285
Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,0.330688348
Heat (1995),Action|Crime|Thriller,0.33043131
Death Sentence (2007),Drama|Thriller,0.330023304
Murder by Numbers (2002),Crime|Thriller,0.329519398
For the Birds (2000),Animation|Children|Comedy,0.329512696
To Rome with Love (2012),Comedy,0.328754814
"Incredible Burt Wonderstone, The (2013)",Comedy,0.328056733
Mirrors (2008),Horror|Mystery|Thriller,0.32787616
Samsara (2011),Documentary,0.327718356
Mama (2013),Horror,0.327344387
Date Movie (2006),Comedy|Romance,0.327017165
Punisher: War Zone (2008),Action|Crime|Drama|Thriller,0.326817201
Scoop (2006),Comedy|Fantasy|Mystery,0.326313688
National Security (2003),Action|Comedy,0.326118501
"Rocker, The (2008)",Comedy,0.326051974
Showgirls (1995),Drama,0.326038569
For Your Eyes Only (1981),Action|Adventure|Thriller,0.326009128
Solomon Kane (2009),Action|Adventure|Fantasy|Horror,0.325551931
"Call, The (2013)",Drama|Thriller,0.325381251
Amistad (1997),Drama|Mystery,0.325366153
"Cat in the Hat, The (2003)",Children|Comedy,0.324928008
Airheads (1994),Comedy,0.324553866
Boy A (2007),Crime|Drama,0.324336053
"Wedding Date, The (2005)",Comedy|Romance,0.324035995
Fruitvale Station (2013),Drama,0.324001639
What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,0.323992598
Beautiful Creatures (2013),Drama|Fantasy|Romance,0.323704657
Agora (2009),Adventure|Drama|Romance,0.322919943
Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,0.322800839
"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,0.322436563
Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0.321987828
25th Hour (2002),Crime|Drama,0.321782874
"Bling Ring, The (2013)",Crime|Drama,0.321261956
Enemy (2013),Mystery|Thriller,0.320582609
What a Girl Wants (2003),Comedy|Drama|Romance,0.320402107
Greenberg (2010),Comedy|Drama,0.320263816
Must Love Dogs (2005),Comedy|Romance,0.320108366
Casanova (2005),Action|Adventure|Comedy|Drama|Romance,0.319987583
"Sitter, The (2011)",Comedy,0.319781966
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,0.319612713
Hostel: Part II (2007),Crime|Horror|Thriller,0.319434824
Mirror Mirror (2012),Adventure|Comedy|Fantasy,0.319413798
Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,0.319341721
Upside Down (2012),Drama|Romance|Sci-Fi,0.319340209
"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,0.319332259
My Best Friend's Girl (2008),Comedy|Romance,0.319273472
Police Academy 2: Their First Assignment (1985),Comedy|Crime,0.319234701
"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,0.319010845
Trick 'r Treat (2007),Comedy|Horror|Thriller,0.31896564
Meet the Spartans (2008),Comedy,0.318674728
Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,0.318221988
Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,0.318188744
Reindeer Games (2000),Action|Thriller,0.318158753
11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,0.317794489
Look Who's Talking (1989),Comedy|Romance,0.317382258
Leatherheads (2008),Comedy|Drama|Romance,0.31710932
Fish Tank (2009),Drama,0.317060701
Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,0.316690503
Nymphomaniac: Volume I (2013),Drama,0.316546902
"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,0.316428836
Spawn (1997),Action|Adventure|Sci-Fi|Thriller,0.315764051
Solaris (2002),Drama|Romance|Sci-Fi,0.315636197
"Jackal, The (1997)",Action|Thriller,0.315289243
"Man from Nowhere, The (Ajeossi) (2010)",Action|Crime|Thriller,0.314473046
Bad Company (2002),Action|Comedy|Crime,0.314386926
Alfie (2004),Comedy|Drama|Romance,0.313690036
"Judge, The (2014)",Drama,0.313650193
In a World... (2013),Comedy,0.313639951
Dead Man Walking (1995),Crime|Drama,0.313338069
Beverly Hills Ninja (1997),Action|Comedy,0.312923668
Gridiron Gang (2006),Drama,0.312771678
Astro Boy (2009),Action|Animation|Children|Sci-Fi,0.3126772
Barney's Version (2010),Drama,0.312441576
Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,0.311701712
Chaos (2005),Action|Crime|Drama|Thriller,0.311689248
Akeelah and the Bee (2006),Drama,0.311111763
"Wicker Man, The (2006)",Horror|Mystery|Thriller,0.311078971
Presto (2008),Animation|Children|Comedy|Fantasy,0.310752194
"Prince & Me, The (2004)",Comedy|Romance,0.310722733
Confidence (2003),Crime|Thriller,0.310615487
Get Low (2009),Comedy|Drama|Mystery,0.309782463
Joy Ride (2001),Adventure|Thriller,0.309627263
Mr. Woodcock (2007),Comedy,0.309323067
St. Vincent (2014),Comedy,0.309277316
"Family, The (2013)",Action|Comedy|Crime,0.309269519
"Living Daylights, The (1987)",Action|Adventure|Thriller,0.30917984
Cypher (2002),Action|Sci-Fi|Thriller,0.308701142
Dear Zachary: A Letter to a Son About His Father (2008),Documentary,0.308275695
"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,0.307837491
Dennis the Menace (1993),Comedy,0.306953656
World's Greatest Dad (2009),Comedy|Drama,0.306694215
Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,0.305815544
Billy Elliot (2000),Drama,0.305808484
Capote (2005),Crime|Drama,0.30544576
"Covenant, The (2006)",Action|Horror|Thriller,0.30533531
Triangle (2009),Drama|Horror|Mystery|Thriller,0.30530026
Bobby (2006),Drama,0.304496258
Departures (Okuribito) (2008),Drama,0.304411899
Here Comes the Boom (2012),Action|Comedy,0.303500798
Species (1995),Horror|Sci-Fi,0.303418228
Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,0.303242562
Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,0.30265627
Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,0.302543223
"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,0.301556561
"Omen, The (1976)",Horror|Mystery|Thriller,0.301444421
Gods and Monsters (1998),Drama,0.300543469
On the Waterfront (1954),Crime|Drama,0.300360848
Stir of Echoes (1999),Horror|Mystery|Thriller,0.300276655
"Cider House Rules, The (1999)",Drama,0.300172944
"Natural, The (1984)",Drama,0.300115943
Dorian Gray (2009),Drama|Horror|Sci-Fi,0.300057933
Thirteen (2003),Drama,0.300027672
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,0.29965794
"Reaping, The (2007)",Horror|Thriller,0.299480251
Sgt. Bilko (1996),Comedy,0.299403565
Michael Jackson's This Is It (2009),Documentary|Musical|IMAX,0.298348335
Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,0.297371294
Son of Rambow (2007),Children|Comedy|Drama,0.297233148
Jackass Presents: Bad Grandpa (2013),Comedy,0.296824381
Sweet November (2001),Drama|Romance,0.295509706
Stuart Little 2 (2002),Children|Comedy,0.295362554
Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,0.294755981
How Do You Know (2010),Comedy|Drama|Romance,0.294671629
GasLand (2010),Documentary,0.294438488
"Hundred-Foot Journey, The (2014)",Drama,0.293999804
Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,0.293803465
Anastasia (1997),Adventure|Animation|Children|Drama|Musical,0.293555944
Wrong Turn (2003),Horror|Thriller,0.293368516
Stay (2005),Thriller,0.292977791
Hope Springs (2012),Comedy|Drama,0.292889475
"Most Wanted Man, A (2014)",Thriller,0.29244859
"Ringer, The (2005)",Comedy,0.292408863
"Disappearance of Alice Creed, The (2009)",Thriller,0.292407351
24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller,0.292283441
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,0.291964795
Rookie of the Year (1993),Comedy|Fantasy,0.29160302
Twins (1988),Comedy,0.290545117
"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,0.290285182
"East, The (2013)",Drama,0.289636109
Dick (1999),Comedy,0.289568023
"Conspirator, The (2010)",Drama,0.289105626
"Art of War, The (2000)",Action|Thriller,0.289039275
Mr. Popper's Penguins (2011),Comedy,0.288812696
"Dilemma, The (2011)",Comedy|Drama,0.288786137
Fired Up (2009),Comedy,0.28855754
Little Children (2006),Drama|Romance,0.288362435
"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,0.288333971
"Last House on the Left, The (2009)",Drama|Horror|Thriller,0.288223185
Get Shorty (1995),Comedy|Crime|Thriller,0.288091078
Anonymous (2011),Drama,0.287770965
Diary of a Wimpy Kid (2010),Children|Comedy,0.287709695
Tristan & Isolde (2006),Drama|Romance,0.287633101
"Trip, The (2010)",Comedy|Drama,0.287428542
Blitz (2011),Action|Crime|Thriller,0.287377779
Amazing Grace (2006),Drama|Romance,0.287281098
North Country (2005),Drama,0.287222292
Small Soldiers (1998),Animation|Children|Fantasy|War,0.286767366
What's Your Number? (2011),Comedy|Romance,0.286712297
Dogtooth (Kynodontas) (2009),Drama,0.28659615
"Game Plan, The (2007)",Comedy,0.28658044
Don't Say a Word (2001),Thriller,0.285998996
Midnight Cowboy (1969),Drama,0.285383025
Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,0.285092977
Behind the Candelabra (2013),Drama,0.285003063
Conviction (2010),Drama,0.285001551
Calvary (2014),Comedy|Drama,0.284872597
"Wackness, The (2008)",Comedy|Drama|Romance,0.284830235
Cabin Fever (2002),Horror|Thriller,0.284427427
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,0.284376244
Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,0.284370571
3 Days to Kill (2014),Action|Crime|Drama,0.284266322
Like Crazy (2011),Drama|Romance,0.283729269
"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,0.283509396
Trouble with the Curve (2012),Drama,0.283348234
Next Friday (2000),Comedy,0.28315431
Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,0.283084354
Best in Show (2000),Comedy,0.282897359
Fido (2006),Comedy|Horror|Thriller,0.282878067
Carrie (2013),Drama|Horror,0.28226771
"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,0.282178248
"Painted Veil, The (2006)",Drama|Romance,0.281991621
Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,0.281870823
"Final Cut, The (2004)",Sci-Fi|Thriller,0.281701699
"Evening with Kevin Smith, An (2002)",Comedy|Documentary,0.281531041
"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,0.280937487
Drinking Buddies (2013),Comedy|Drama|Romance,0.280605417
"Host, The (2013)",Action|Adventure|Romance,0.28049909
Under the Tuscan Sun (2003),Comedy|Drama|Romance,0.280460677
"Opposite of Sex, The (1998)",Comedy|Drama|Romance,0.280373913
Marie Antoinette (2006),Drama|Romance,0.280228421
Life as a House (2001),Drama,0.280191978
"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,0.280183159
Ali G Indahouse (2002),Comedy,0.279900132
My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,0.279624602
Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,0.279249944
Saints and Soldiers (2003),Action|Adventure|Drama|War,0.279083996
Urban Legend (1998),Horror|Thriller,0.279031555
Romy and Michele's High School Reunion (1997),Comedy,0.278922039
Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,0.278868626
"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,0.278011513
Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,0.27759433
"Express, The (2008)",Drama,0.277536896
Proof (2005),Drama,0.277258656
Dangerous Minds (1995),Drama,0.276389153
Kicking & Screaming (2005),Comedy,0.276247799
Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,0.276229738
"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,0.276197155
Bambi (1942),Animation|Children|Drama,0.276163416
Upstream Color (2013),Romance|Sci-Fi|Thriller,0.276011424
Eddie Murphy Raw (1987),Comedy|Documentary,0.275415806
"Other Woman, The (2014)",Comedy|Romance,0.275291704
Unknown (2006),Drama|Mystery|Thriller,0.274584915
Empire Records (1995),Comedy|Drama,0.274540701
"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,0.27417533
"Nanny Diaries, The (2007)",Comedy|Drama|Romance,0.274039275
Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,0.273068949
Metropolitan (1990),Comedy,0.272622839
Alien: Resurrection (1997),Action|Horror|Sci-Fi,0.272459814
Friends with Kids (2011),Comedy,0.27211483
"View to a Kill, A (1985)",Action|Adventure|Thriller,0.271940139
Dracula Untold (2014),Action|Drama|Fantasy,0.271861756
Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,0.271444941
Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,0.271298468
Striptease (1996),Comedy|Crime,0.271286276
Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,0.271220757
Bubble Boy (2001),Comedy,0.271114642
"Running Man, The (1987)",Action|Sci-Fi,0.270882188
Lords of Dogtown (2005),Action|Comedy|Drama,0.270803624
Heartbreakers (2001),Comedy|Crime|Romance,0.270572224
Miss Pettigrew Lives for a Day (2008),Comedy|Romance,0.270457694
Jobs (2013),Drama,0.270147885
"Rainmaker, The (1997)",Drama,0.270111665
Redbelt (2008),Action|Drama,0.270072112
"Madness of King George, The (1994)",Comedy|Drama,0.269889159
Intolerable Cruelty (2003),Comedy|Romance,0.269834539
Paths of Glory (1957),Drama|War,0.268972541
In a Better World (Hævnen) (2010),Drama,0.268706193
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0.268618903
American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy,0.268281692
Police Academy 3: Back in Training (1986),Comedy|Crime,0.268176393
"Smurfs, The (2011)",Animation|Children|Comedy,0.268127145
Volcano (1997),Action|Drama|Thriller,0.26811318
School for Scoundrels (2006),Comedy|Crime,0.268100414
Hustle & Flow (2005),Crime|Drama,0.267972452
Broken City (2013),Crime|Drama|Thriller,0.267771327
Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,0.267354948
"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,0.267221006
"Devil's Rejects, The (2005)",Action|Crime|Horror,0.267210833
Batman: Mask of the Phantasm (1993),Animation|Children,0.267136292
Zeitgeist: The Movie (2007),Documentary|War,0.267039095
Unforgiven (1992),Drama|Western,0.267032749
Shall We Dance? (2004),Comedy|Romance,0.266831534
"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,0.266296882
Freddy Got Fingered (2001),Comedy,0.266032949
Bowling for Columbine (2002),Documentary,0.265468367
Half Nelson (2006),Drama,0.265430973
"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,0.265209574
102 Dalmatians (2000),Children|Comedy,0.264913466
Sex and the City 2 (2010),Comedy|Drama|Romance,0.26470218
Frozen River (2008),Drama,0.264697937
License to Wed (2007),Comedy|Romance,0.264459927
Congo (1995),Action|Adventure|Mystery|Sci-Fi,0.264393529
Who's Afraid of Virginia Woolf? (1966),Drama,0.264375238
Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,0.263654632
Paris Is Burning (1990),Documentary,0.26360678
Red Dawn (2012),Action|War,0.262983
Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,0.26294263
"Man Apart, A (2003)",Action|Crime|Drama|Thriller,0.262233554
Encino Man (1992),Comedy,0.262228997
Two for the Money (2005),Drama,0.262205477
Delivery Man (2013),Comedy,0.262165573
"Act of Killing, The (2012)",Documentary,0.262001114
Filth (2013),Comedy|Crime|Drama,0.261864662
John Dies at the End (2012),Comedy|Fantasy|Horror,0.261069145
Something Borrowed (2011),Comedy|Drama|Romance,0.26100916
"Tillman Story, The (2010)",Documentary,0.260990975
Bob Roberts (1992),Comedy,0.260898499
Flipped (2010),Comedy|Drama|Romance,0.26072767
Dungeons & Dragons (2000),Adventure|Fantasy,0.260350037
Rust and Bone (De rouille et d'os) (2012),Drama|Romance,0.259848795
Notes on a Scandal (2006),Drama,0.259801404
Enemy Mine (1985),Adventure|Drama|Sci-Fi,0.259650005
Homefront (2013),Action|Crime|Thriller,0.259422322
Deception (2008),Action|Drama|Thriller,0.259269099
Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,0.258854462
Hercules (2014),Action|Adventure,0.258808406
"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,0.258768566
"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,0.25840026
Becoming Jane (2007),Drama|Romance,0.258075473
Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,0.257951067
The Great Raid (2005),Action|Drama|War,0.257415466
Reno 911!: Miami (2007),Comedy,0.257319784
Kangaroo Jack (2003),Action|Comedy,0.256918344
"Savages, The (2007)",Comedy|Drama,0.256826098
Children of Dune (2003),Fantasy|Sci-Fi,0.256404128
Into the Woods (2014),Children|Comedy|Fantasy|Musical,0.256325089
Horrible Bosses 2 (2014),Comedy|Crime,0.256274213
Crocodile Dundee in Los Angeles (2001),Comedy|Drama,0.256225515
Gremlins 2: The New Batch (1990),Comedy|Horror,0.255986721
Carriers (2009),Drama|Horror|Thriller,0.25595941
Footloose (1984),Drama,0.255869833
"Ten Commandments, The (1956)",Adventure|Drama,0.255844883
"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,0.255648438
"Fast, Cheap & Out of Control (1997)",Documentary,0.255601521
Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,0.255400274
That Thing You Do! (1996),Comedy|Drama,0.254966036
Somewhere (2010),Drama,0.254772836
Big Fat Liar (2002),Children|Comedy,0.254723713
"Das Experiment (Experiment, The) (2001)",Drama|Thriller,0.254698888
This Is England (2006),Drama,0.254540497
Dark Water (2005),Drama|Horror|Thriller,0.25453589
Superman II (1980),Action|Sci-Fi,0.254293666
"Alamo, The (2004)",Drama|War|Western,0.254279845
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,0.254049419
"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,0.253941029
Vanya on 42nd Street (1994),Drama,0.253935706
Wicker Park (2004),Drama|Romance|Thriller,0.253618624
Abduction (2011),Action|Drama|Mystery|Thriller,0.253496772
Recount (2008),Drama,0.253368114
Earth (2007),Documentary,0.253361014
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,0.253269181
"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,0.253233732
Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,0.252977626
Death at a Funeral (2010),Comedy,0.252661144
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,0.251896427
Wild Target (2010),Comedy|Drama|Romance|Thriller,0.251875483
Arthur Christmas (2011),Animation|Children|Comedy|Drama,0.251733012
Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,0.251682178
Unfaithful (2002),Drama|Thriller,0.251644717
Kon-Tiki (2012),Adventure|Documentary|Drama,0.251336723
Pee-wee's Big Adventure (1985),Adventure|Comedy,0.250930879
Friday the 13th (2009),Horror,0.250735593
Lawrence of Arabia (1962),Adventure|Drama|War,0.250579667
Pontypool (2008),Horror|Thriller,0.250423409
Big Momma's House 2 (2006),Action|Comedy|Crime,0.250185418
Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,0.25002317
"Eye, The (2008)",Drama|Horror|Thriller,0.250012693
"Best Offer, The (Migliore offerta, La) (2013)",Thriller,0.249818205
EDtv (1999),Comedy,0.249775522
Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,0.249753658
Day & Night (2010),Animation|Children,0.249494565
City Slickers (1991),Comedy|Western,0.24926304
Death to Smoochy (2002),Comedy|Crime|Drama,0.248885339
"Drop, The (2014)",Crime|Drama|Thriller,0.248823017
Compliance (2012),Drama|Thriller,0.248409355
Insidious: Chapter 2 (2013),Horror|Thriller,0.248392988
House on Haunted Hill (1999),Horror|Thriller,0.248352869
"Haunting, The (1999)",Horror|Thriller,0.248278116
Armored (2009),Action|Drama|Thriller,0.248265574
"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,0.248224379
Ink (2009),Action|Fantasy|Sci-Fi,0.248089872
Wet Hot American Summer (2001),Comedy,0.247969942
Driven (2001),Action|Thriller,0.247602425
"Apostle, The (1997)",Drama,0.247466602
Win a Date with Tad Hamilton! (2004),Comedy|Romance,0.246959652
He Got Game (1998),Drama,0.246781193
Bringing Down the House (2003),Comedy,0.246506713
Norbit (2007),Comedy|Romance,0.246451269
Sin Nombre (2009),Crime|Drama|Thriller,0.24615923
"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,0.246034592
Lake Placid (1999),Horror|Thriller,0.245562024
Martian Child (2007),Comedy|Drama,0.245535761
"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,0.245096201
"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,0.244728874
"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,0.244513177
Happy-Go-Lucky (2008),Comedy|Drama,0.24450041
"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,0.244490288
Wolf Creek (2005),Crime|Horror|Thriller,0.244400477
Henry V (1989),Action|Drama|Romance|War,0.24383815
Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0.243666103
Cleaner (2007),Crime|Thriller,0.243299717
Exotica (1994),Drama,0.243117192
"Beverly Hillbillies, The (1993)",Comedy,0.243079115
Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,0.243078215
